"category","source","name","cause","death"
"writers","http://www.wikidata.org/entity/Q6169449","Jean-Louis Michon",,"2013-02-22T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q18744935","Jean-Louis Pradel",,"2013-10-21T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q2729701","Jean-Louis Richard",,"2012-06-03T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q505474","Jean-Louis Roux",,"2013-11-28T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q3167046","Jean-Loup Avril",,"2015-01-08T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q123340","Jean-Luc Benoziglio",,"2013-12-05T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q3167232","Jean-Luc Poisson",,"2011-02-13T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q20656504","Jean-Marc du Bugey",,"2015-06-27T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q3167427","Jean-Marc Léger",,"2011-02-14T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q3167469","Jean-Marc Roberts",,"2013-03-25T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q11310274","Jean-Marc Stehlé",,"2013-08-09T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q3167643","Jean-Marie Drot",,"2015-09-23T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3167796","Jean-Marie Raigué",,"2011-01-01T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q3167848","Jean-Marie Turpin",,"2015-02-14T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3168019","Jean-Michel Farcy",,"2012-08-25T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3168369","Jean-Paul Bonnaire",,"2013-03-28T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q3168497","Jean-Paul Fugère",,"2011-12-11T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q1685157","Jean-Philippe Lecat",,"2011-03-26T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3168959","Jean-Pierre Bagot",,"2016-03-15T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q25297874","Jean-Pierre Bertrand",,"2016-06-29T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3169145","Jean-Pierre Coffe",,"2016-03-29T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q18744694","Jean-Pierre Cometti",,"2016-01-04T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q11305732","Jean-Pierre Delarge",,"2015-03-14T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q1685196","Jean-Pierre Desthuilliers",,"2013-12-06T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q3169374","Jean-Pierre Guay",,"2011-12-25T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q16645376","Jean-Pierre Issenhuth",,"2011-06-07T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3169474","Jean-Pierre Lazzerini","myocardial infarction","2012-09-02T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3169493","Jean-Pierre Leclerc",,"2011-08-24T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q1685233","Jean-Pierre Moussaron",,"2012-10-02T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q3169822","Jean-Pierre Vuillomenet",,"2014-10-18T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q3169885","Jean-Raymond Tschumi",,"2014-07-29T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q4940016","Jeanette Bonnier",,"2016-04-16T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q2600118","Jeanette Gergis Al-Feghali",,"2014-11-26T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q1685994","Jeanette MacLeod",,"2011-12-14T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3175894","Jeanine Beaubien",,"2016-03-03T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q241382","Jeanna Friske","glioblastoma multiforme","2015-06-15T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q13847646","Jeanne Arland Peterson",,"2013-06-23T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q1263089","Jeanne Black",,"2014-10-23T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q1404001","Jeanne Carroll",,"2011-08-09T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q446937","Jeanne Cooper",,"2013-05-08T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q516829","Jeannette Batti",,"2011-02-10T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q1569782","Jeb Stuart Magruder",,"2014-05-11T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q1807755","Jef Burm",,"2011-04-02T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q1394484","Jef Geeraerts","myocardial infarction","2015-05-11T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q1686252","Jeff Andrus",,"2011-03-27T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q16268920","Jeff Joseph",,"2011-11-23T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q6174711","Jeff Pollack",,"2013-12-23T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q6174864","Jeff Rudom",,"2011-10-19T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q6175756","Jeffery Dench",,"2014-03-27T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q6176211","Jeffrey Perry",,"2012-02-11T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q6176284","Jeffrey Skitch",,"2013-03-07T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3984877","Jeffrey Stone",,"2012-08-22T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q4353515","Jeffrey Zaslow",,"2012-02-10T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q6176353","Jeffry Wickham",,"2014-06-18T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q11979222","Jefri Al Buchori",,"2013-04-26T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q19794118","Jehan Rajab",,"2015-04-05T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q12767990","Jela Lukešová",,"2012-05-05T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q3176973","Jen Roger",,"2016-12-13T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q19586544","Jenna McMahon",,"2015-03-02T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q714185","Jenni Rivera",,"2012-12-09T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q2550404","Jennifer Willems",,"2015-11-13T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q6178957","Jennifer Worth","esophageal cancer","2011-05-31T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q6179045","Jennings Michael Burch",,"2013-01-15T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q2021740","Jenny Tomasin",,"2012-01-03T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q1600328","Jenö Raffai",,"2015-04-03T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q331802","Jens Pauli Heinesen",,"2011-07-19T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q21212246","Jenya Mkrtumyan",,"2016-12-26T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q18402674","Jeremiah Healy",,"2014-08-14T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q18219789","Jeremy Ball",,"2014-09-16T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q15971058","Jeremy Black",,"2015-11-25T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q6181169","Jeremy Browne, 11th Marquess of Sligo",,"2014-07-13T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q2805798","Jeremy Lloyd",,"2014-12-23T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q657283","Jeroen Willems",,"2012-12-03T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q967738","Jerome Courtland",,"2012-03-01T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q1687735","Jerome Ehlers",,"2014-08-09T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q6182785","Jerome Kilty",,"2012-09-06T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q1715002","Jérôme Lemay",,"2011-04-20T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q1706709","Jérôme Louis Heldring",,"2013-04-27T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q2136996","Jérôme Reehuis",,"2013-05-17T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q2136996","Jérôme Reehuis",,"2013-05-17T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q1367105","Jérôme Savary","cancer","2013-03-04T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q15501583","Jerome Willis",,"2014-01-11T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q653918","Jerry Doyle",,"2016-07-27T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q1687812","Jerry Dumas",,"2016-11-12T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q18589577","Jerry Grayson",,"2013-03-05T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3808023","Jerry Haynes","Parkinson's disease","2011-09-26T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q468028","Jerry Nelson",,"2012-08-23T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q18021172","Jerry Rix",,"2016-01-03T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3177502","Jerry Snell",,"2015-08-07T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q16090127","Jerry Tucker",,"2016-11-23T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q764622","Jerry Vale",,"2014-05-18T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q2647666","Jerry Voré",,"2013-09-17T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q365844","Jerry Weintraub",,"2015-07-06T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q11724446","Jerzy Bączek",,"2013-07-24T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q824542","Jerzy Bielecki",,"2011-10-20T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q4506033","Jerzy Cnota",,"2016-11-10T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q19254966","Jerzy Domin",,"2015-02-11T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q11724580","Jerzy Felczyński",,"2014-03-11T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q11724607","Jerzy Gaweł",,"2013-09-17T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q11724645","Jerzy Gralek",,"2016-02-15T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q11724789","Jerzy Kamas",,"2015-08-23T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q19756435","Jerzy Lustyk",,"2013-04-11T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q11725039","Jerzy Matałowski",,"2013-12-01T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q8338880","Jerzy Nowak",,"2013-03-26T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q4371798","Jerzy Pomianowski",,"2016-12-29T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q11725507","Jerzy Szpunar",,"2012-08-27T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q22807275","Jerzy Wojdyłło",,"2016-02-01T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q11725684","Jerzy Woźniak",,"2015-04-30T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q101715","Jesco von Puttkamer",,"2012-12-27T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q532025","Jesper Klein","liver cancer","2011-08-22T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q2734382","Jess Ingerslev",,"2014-10-13T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q6022732","Jess Osuna",,"2011-04-02T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q1688204","Jesse Winchester",,"2014-04-11T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q13561731","Jessica Cleaves","cerebrovascular disease","2014-05-02T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3808138","Jessica Dublin",,"2012-07-21T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q16517796","Jesus Acín Urzainqui",,"2013-01-01T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q6188392","Jesús Barrero",,"2016-02-17T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q14842248","Jesús de la Serna",,"2013-09-05T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q1688417","Jesús Ferrer",,"2011-11-07T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q353758","Jesús Franco",,"2013-04-02T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q11032899","Jesús Lizano",,"2015-05-25T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q5390778","Jesús Lobato de Blas",,"2014-11-07T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q5930745","Jesús Urzagasti",,"2013-04-27T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q287157","Jetty Paerl",,"2013-08-22T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q1688602","Jewel Akens",,"2013-03-01T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q4424672","Jewgienij Smirnow",,"2016-01-27T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3595158","Jiah Khan","suicide by hanging","2013-06-03T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q3432098","Jiang Ying",,"2012-02-05T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q451245","Jill Haworth",,"2011-01-03T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q6192874","Jill Hyem",,"2015-06-05T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q1650667","Jill Walsh",,"2012-12-01T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q23562775","Jim B. Baker",,"2014-02-04T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q6193492","Jim Bailey",,"2015-05-30T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q6193711","Jim Boeke",,"2014-09-26T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q6193775","Jim Boyd",,"2016-06-21T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q710323","Jim Diamond",,"2015-10-10T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q1689093","Jim Ed Brown",,"2015-06-11T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q3178822","Jim Harrison",,"2016-03-26T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q6196033","Jim Keays","pneumonia, multiple myeloma","2014-06-13T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q714870","Jim Kelly",,"2013-06-29T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q3178863","Jim King",,"2012-02-06T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q1378364","Jim Lowe",,"2016-12-12T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q763108","Jim McCann",,"2015-03-05T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q949514","Jim Wright",,"2015-05-06T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q2661614","Jimi Jamison","myocardial infarction","2014-08-31T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q780720","Jimmy C. Newman",,"2014-06-21T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q979084","Jimmy Castor","heart failure","2012-01-16T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q327995","Jimmy Dawkins",,"2013-04-10T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q20668462","Jimmy Edwards",,"2015-01-13T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q2755019","Jimmy Fontana",,"2013-09-11T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q6200351","Jimmy Herman",,"2013-09-13T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q1689375","Jimmy Joe",,"2016-02-01T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q257840","Jimmy Jones",,"2012-08-02T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q6200623","Jimmy Leeward",,"2011-09-16T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q3494784","Jimmy Little",,"2012-04-02T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q743642","Jimmy McCracklin",,"2012-12-20T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q3179118","Jimmy Riley",,"2016-03-23T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q10306936","Jimmy Roselli",,"2011-06-30T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q179694","Jimmy Ruffin",,"2014-11-17T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q1689430","Jimmy Sabater, Sr.",,"2012-02-08T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q724621","Jimmy Scott","cardiac arrest","2014-06-12T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q1689479","Jimmy Young",,"2016-11-07T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q9359759","Jin Yaqin",,"2016-06-23T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q12024830","Jindřich Pokorný",,"2014-08-23T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q654769","Jinpachi Mōri",,"2015-11-21T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q6202728","Jinpachi Nezu",,"2016-12-29T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q5693103","Jinsop",,"2012-06-24T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q6203137","Jirō Sakagami",,"2011-03-10T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q5180309","Jiří Bednář",,"2013-11-17T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q375208","Jiří Dienstbier",,"2011-01-08T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q16006035","Jiří Fiedler",,"2014-01-31T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q64579","Jiří Gruša",,"2011-10-28T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q26972839","Jiří Havel",,"2016-09-18T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q12025198","Jiří Hubač",,"2011-09-27T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q12025236","Jiří Joura",,"2013-03-23T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q12025252","Jiří Kaftan",,"2011-01-01T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q12025318","Jiří Kárnet",,"2011-02-01T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q15406729","Jiří Kopta",,"2013-08-05T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q12025297","Jiří Kovtun",,"2014-09-08T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q7069443","Jiří Krejčík",,"2013-08-08T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q12025368","Jiří Melíšek",,"2015-12-07T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q87773","Jiří Morava",,"2012-06-04T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q12025382","Jiří Musílek",,"2014-09-19T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q21485178","Jiří Polák",,"2014-01-01T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q12025455","Jiří Popper",,"2013-01-13T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q18287495","Jiří Reynek",,"2014-10-15T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q12025554","Jiří Tomek",,"2013-08-29T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q535953","Jiří Winter",,"2011-10-30T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q4203157","Jiřího Groška",,"2014-06-29T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q544058","Jiřina Jirásková",,"2013-01-07T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q12025010","Jiřina Prokšová",,"2014-01-12T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q6203171","Jishnu",,"2016-03-25T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q6203169","Jishu Dasgupta",,"2012-12-21T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q44833","JJ Cale","myocardial infarction","2013-07-26T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q6204125","Jo Ann Sayers",,"2011-11-14T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q3179380","Jo Charrier",,"2011-03-03T00:00:00Z"
"singers","http://www.wikidata.org/entity/Q16105559","Jo Jo Benson",,"2014-12-23T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q11382401","Jō Sasaki","pneumonia","2015-07-22T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q1491904","Joachim Brennecke",,"2011-09-06T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q15283798","Joachim Calmeyer",,"2016-12-26T00:00:00Z"
"actors","http://www.wikidata.org/entity/Q78119","Joachim Fuchsberger",,"2014-09-11T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q1690248","Joachim Kramp",,"2011-10-27T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q18021179","Joachim Linck",,"2013-02-16T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q15480068","Joachim Nawrocki",,"2013-07-11T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q1656320","Joachim Nowotny",,"2014-01-14T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q1690370","Joachim Piegsa",,"2015-02-20T00:00:00Z"
"writers","http://www.wikidata.org/entity/Q1502612","Joachim Seyppel",,"2012-12-25T00:00:00Z"
